id,filename,width,height,depth,name,xmin,xmax,ymin,ymax
2346,n02088364_2360,500,331,3,beagle,57,483,22,328
2347,n02088364_2415,429,500,3,beagle,60,336,87,425
2348,n02088364_2499,360,236,3,beagle,4,339,49,233
2349,n02088364_2502,500,375,3,beagle,163,423,8,357
2350,n02088364_2566,500,375,3,beagle,67,497,22,297
2351,n02088364_2572,500,413,3,beagle,59,498,42,411
2352,n02088364_2652,500,295,3,beagle,122,465,13,294
2353,n02088364_2661,500,334,3,beagle,152,323,1,224
2354,n02088364_2840,500,375,3,beagle,133,307,154,328
2355,n02088364_3171,295,233,3,beagle,53,278,38,226
2356,n02088364_3752,500,375,3,beagle,0,279,81,373
2357,n02088364_3752,500,375,3,beagle,260,470,106,374
2358,n02088364_3758,350,263,3,beagle,6,299,51,223
2359,n02088364_4052,800,617,3,beagle,29,685,6,615
2360,n02088364_4070,500,375,3,beagle,125,380,69,341
2361,n02088364_427,500,375,3,beagle,70,428,39,371
2362,n02088364_4281,300,327,3,beagle,58,289,20,307
2363,n02088364_4473,800,686,3,beagle,176,664,103,668
2364,n02088364_4493,500,381,3,beagle,182,304,117,218
2365,n02088364_4527,360,337,3,beagle,27,324,20,335
2366,n02088364_4706,360,270,3,beagle,1,324,12,269
2367,n02088364_4823,500,333,3,beagle,94,442,75,295
2368,n02088364_4879,500,375,3,beagle,2,433,17,374
2369,n02088364_5090,500,500,3,beagle,288,498,213,498
2370,n02088364_5123,500,371,3,beagle,129,254,160,310
2371,n02088364_5147,266,227,3,beagle,17,257,29,213
2372,n02088364_5282,375,500,3,beagle,36,258,162,397
2373,n02088364_5427,389,444,3,beagle,2,375,13,438
2374,n02088364_5572,489,500,3,beagle,73,482,1,475
2375,n02088364_5716,321,360,3,beagle,52,320,20,355
2376,n02088364_5784,500,375,3,beagle,23,372,51,189
2377,n02088364_5784,500,375,3,beagle,121,438,115,342
2378,n02088364_5826,500,375,3,beagle,0,388,58,374
2379,n02088364_13572,500,375,3,beagle,108,369,78,374
2380,n02088364_13627,500,375,3,beagle,157,336,1,308
2381,n02088364_13630,375,500,3,beagle,62,287,206,406
2382,n02088364_13682,500,333,3,beagle,1,311,1,293
2383,n02088364_13809,500,338,3,beagle,9,484,43,315
2384,n02088364_1384,500,375,3,beagle,40,338,35,269
2385,n02088364_13944,471,492,3,beagle,57,377,41,408
2386,n02088364_13981,500,281,3,beagle,208,499,2,277
2387,n02088364_14055,500,375,3,beagle,108,459,44,374
2388,n02088364_14079,500,375,3,beagle,249,457,102,339
2389,n02088364_14095,500,421,3,beagle,11,391,0,378
2390,n02088364_14220,500,500,3,beagle,21,430,65,475
2391,n02088364_14369,500,375,3,beagle,59,260,70,364
2392,n02088364_14394,500,375,3,beagle,0,361,94,372
2393,n02088364_14431,288,291,3,beagle,16,270,9,285
2394,n02088364_14548,500,375,3,beagle,11,432,105,279
2395,n02088364_14613,500,375,3,beagle,3,411,36,318
2396,n02088364_14663,500,333,3,beagle,3,382,16,290
2397,n02088364_14690,500,376,3,beagle,2,323,2,375
2398,n02088364_14702,500,311,3,beagle,1,483,22,255
2399,n02088364_14779,500,418,3,beagle,167,417,74,416
2400,n02088364_14863,500,375,3,beagle,53,479,92,270
2401,n02088364_14892,500,375,3,beagle,86,498,0,319
2402,n02088364_14911,500,360,3,beagle,45,386,157,351
2403,n02088364_14968,500,375,3,beagle,250,499,104,374
2404,n02088364_15036,500,375,3,beagle,69,453,112,256
2405,n02088364_6109,500,375,3,beagle,55,443,26,317
2406,n02088364_6211,500,375,3,beagle,71,499,101,299
2407,n02088364_6358,479,389,3,beagle,33,314,28,294
2408,n02088364_639,1280,853,3,beagle,0,1022,145,850
2409,n02088364_6547,500,375,3,beagle,109,217,87,272
2410,n02088364_6611,500,375,3,beagle,22,467,110,341
2411,n02088364_6866,350,232,3,beagle,23,274,25,205
2412,n02088364_7247,500,375,3,beagle,67,411,73,367
2413,n02088364_7324,500,375,3,beagle,106,223,175,256
2414,n02088364_769,500,375,3,beagle,163,279,149,252
2415,n02088364_7784,800,568,3,beagle,237,530,66,492
2416,n02088364_7927,375,500,3,beagle,77,301,125,342
2417,n02088364_8443,488,500,3,beagle,110,369,47,470
2418,n02088364_8477,500,375,3,beagle,0,312,63,374
2419,n02088364_852,330,350,3,beagle,69,272,41,312
2420,n02088364_8572,500,375,3,beagle,218,499,110,274
2421,n02088364_8572,500,375,3,beagle,0,227,126,358
2422,n02088364_8612,375,500,3,beagle,136,372,301,497
2423,n02088364_12710,320,240,3,beagle,165,271,86,231
2424,n02088364_12710,320,240,3,beagle,2,119,88,239
2425,n02088364_12713,500,375,3,beagle,57,426,46,364
2426,n02088364_12745,500,332,3,beagle,96,353,148,300
2427,n02088364_12756,500,333,3,beagle,0,366,1,331
2428,n02088364_12794,500,375,3,beagle,213,366,87,261
2429,n02088364_12794,500,375,3,beagle,64,253,26,238
2430,n02088364_12816,500,452,3,beagle,0,406,1,449
2431,n02088364_12869,500,375,3,beagle,0,269,148,374
2432,n02088364_129,320,360,3,beagle,62,242,56,328
2433,n02088364_12920,363,500,3,beagle,8,296,76,491
2434,n02088364_12972,500,375,3,beagle,38,498,74,279
2435,n02088364_12973,500,356,3,beagle,300,492,66,302
2436,n02088364_13028,500,375,3,beagle,42,479,58,310
2437,n02088364_13050,500,375,3,beagle,2,445,50,372
2438,n02088364_13128,333,500,3,beagle,36,235,53,470
2439,n02088364_13214,500,451,3,beagle,13,459,3,448
2440,n02088364_13236,500,375,3,beagle,72,294,35,335
2441,n02088364_13428,400,500,3,beagle,30,345,28,498
2442,n02088364_13464,432,500,3,beagle,36,380,37,488
2443,n02088364_13477,500,332,3,beagle,163,458,74,329
2444,n02088364_13478,500,375,3,beagle,0,499,33,345
2445,n02088364_876,637,533,3,beagle,107,630,55,523
2446,n02088364_8820,500,333,3,beagle,31,412,24,332
2447,n02088364_8871,500,332,3,beagle,137,356,56,330
2448,n02088364_9318,500,363,3,beagle,14,498,19,361
2449,n02088364_9520,325,247,3,beagle,38,282,33,218
2450,n02088364_959,360,292,3,beagle,49,359,24,291
2451,n02088364_9650,500,375,3,beagle,1,384,145,374
2452,n02088364_9652,333,500,3,beagle,22,256,147,386
2453,n02088364_9825,500,333,3,beagle,87,330,37,312
2454,n02088364_9849,360,330,3,beagle,6,328,12,329
2455,n02088364_9895,500,375,3,beagle,184,375,210,301
2456,n02088364_9895,500,375,3,beagle,342,454,200,279
2457,n02088466_10083,500,333,3,bloodhound,168,471,0,332
2458,n02088466_1015,240,184,3,bloodhound,39,209,9,171
2459,n02088466_10309,246,367,3,bloodhound,18,227,4,366
2460,n02088466_10331,223,259,3,bloodhound,35,182,2,258
2461,n02088466_10335,400,300,3,bloodhound,119,287,47,260
2462,n02088466_10408,333,500,3,bloodhound,3,261,148,495
2463,n02088466_10545,500,375,3,bloodhound,0,499,57,314
2464,n02088466_10724,500,375,3,bloodhound,72,375,29,374
2465,n02088466_10773,500,375,3,bloodhound,49,499,31,357
2466,n02088466_10831,500,375,3,bloodhound,60,499,9,374
2467,n02088466_10904,500,375,3,bloodhound,247,398,90,283
2468,n02088466_11398,500,375,3,bloodhound,0,398,26,374
2469,n02088466_11623,359,500,3,bloodhound,96,288,40,461
2470,n02088466_11827,500,333,3,bloodhound,100,337,54,332
2471,n02088466_11827,500,333,3,bloodhound,295,409,105,319
2472,n02088466_11903,500,417,3,bloodhound,192,341,140,347
2473,n02088466_11903,500,417,3,bloodhound,321,437,62,348
2474,n02088466_11936,500,375,3,bloodhound,0,344,8,339
2475,n02088466_12003,355,500,3,bloodhound,51,210,61,471
2476,n02088466_12353,500,333,3,bloodhound,97,272,47,326
2477,n02088466_12388,300,251,3,bloodhound,18,299,9,247
2478,n02088466_1262,300,230,3,bloodhound,137,272,16,218
2479,n02088466_1473,500,375,3,bloodhound,79,355,21,374
2480,n02088466_1503,500,375,3,bloodhound,23,482,31,356
2481,n02088466_1555,500,375,3,bloodhound,40,206,79,321
2482,n02088238_12966,500,387,3,basset,50,499,26,386
2483,n02088238_1944,328,293,3,basset,1,305,21,292
2484,n02088238_5441,500,334,3,basset,184,345,112,307
2485,n02088238_5441,500,334,3,basset,5,208,129,333
2486,n02088238_7232,500,375,3,basset,100,396,90,297
2487,n02088238_9324,400,300,3,basset,35,365,94,226
2488,n02088238_9701,500,375,3,basset,74,419,1,346
2489,n02088238_9993,500,374,3,basset,193,419,7,215
2490,n02088364_11458,500,333,3,beagle,66,412,26,332
2491,n02088364_12440,500,333,3,beagle,30,395,2,332
2492,n02088364_13484,500,333,3,beagle,135,321,21,307
2493,n02088364_1507,427,392,3,beagle,105,310,56,346
2494,n02088364_16502,360,360,3,beagle,17,359,15,359
2495,n02088364_17473,500,332,3,beagle,59,434,106,295
2496,n02088364_4237,500,375,3,beagle,60,351,82,219
2497,n02088364_6089,500,375,3,beagle,106,419,97,302
2498,n02088364_8713,500,375,3,beagle,200,356,126,372
2499,n02088466_4385,500,383,3,bloodhound,35,260,55,227
2500,n02088466_4445,500,432,3,bloodhound,148,382,104,308
2501,n02088466_4731,375,500,3,bloodhound,76,280,232,498
2502,n02088466_4749,500,375,3,bloodhound,23,257,123,374
2503,n02088466_4825,360,330,3,bloodhound,53,336,34,309
2504,n02088466_4907,500,375,3,bloodhound,46,308,69,310
2505,n02088466_5025,500,375,3,bloodhound,67,358,33,374
2506,n02088466_5131,233,350,3,bloodhound,41,221,75,349
2507,n02088466_5212,369,500,3,bloodhound,16,362,13,260
2508,n02088466_5432,345,500,3,bloodhound,6,343,51,498
2509,n02088466_5521,375,500,3,bloodhound,105,242,193,437
2510,n02088466_5784,500,375,3,bloodhound,86,308,166,343
2511,n02088466_5832,500,375,3,bloodhound,51,493,0,374
2512,n02088466_5898,443,500,3,bloodhound,150,257,163,362
2513,n02088466_6096,500,375,3,bloodhound,59,377,18,344
2514,n02088466_6126,333,500,3,bloodhound,0,331,11,443
2515,n02088466_6160,200,219,3,bloodhound,14,179,2,218
2516,n02088466_6231,500,375,3,bloodhound,224,499,34,374
2517,n02088466_6413,500,333,3,bloodhound,4,212,42,331
2518,n02088466_6532,500,375,3,bloodhound,21,372,61,374
2519,n02088466_654,500,375,3,bloodhound,109,346,92,374
2520,n02088466_6623,375,500,3,bloodhound,20,340,62,498
2521,n02088466_6712,375,500,3,bloodhound,56,350,88,412
2522,n02088466_6775,391,500,3,bloodhound,42,335,11,453
2523,n02088466_6789,375,500,3,bloodhound,137,340,138,498
2524,n02088466_6834,435,350,3,bloodhound,41,394,55,296
2525,n02088466_6901,500,375,3,bloodhound,50,353,67,330
2526,n02088466_6901,500,375,3,bloodhound,173,499,95,253
2527,n02088466_6963,500,333,3,bloodhound,61,406,3,331
2528,n02088466_6972,500,375,3,bloodhound,164,498,23,328
2529,n02088466_6974,500,333,3,bloodhound,0,325,40,331
2530,n02088466_6984,187,252,3,bloodhound,11,169,11,249
2531,n02088466_7002,500,342,3,bloodhound,284,493,27,313
2532,n02088466_7004,500,374,3,bloodhound,11,450,71,373
2533,n02088466_7007,375,500,3,bloodhound,72,293,66,498
2534,n02088466_7015,500,375,3,bloodhound,179,324,54,372
2535,n02088466_7046,500,317,3,bloodhound,185,477,59,261
2536,n02088466_7046,500,317,3,bloodhound,10,168,123,262
2537,n02088466_7048,262,500,3,bloodhound,33,260,214,498
2538,n02088466_7091,332,500,3,bloodhound,23,309,224,477
2539,n02088466_7091,332,500,3,bloodhound,1,330,114,361
2540,n02088466_7121,500,333,3,bloodhound,135,499,6,332
2541,n02088466_7162,500,333,3,bloodhound,0,353,81,286
2542,n02088466_7167,500,333,3,bloodhound,81,408,0,332
2543,n02088466_7178,333,500,3,bloodhound,1,205,41,428
2544,n02088466_7191,375,500,3,bloodhound,2,292,205,387
2545,n02088466_7195,500,375,3,bloodhound,68,499,184,374
2546,n02088466_7229,375,500,3,bloodhound,3,373,82,478
2547,n02088466_7230,250,277,3,bloodhound,2,174,92,272
2548,n02088466_7234,500,375,3,bloodhound,14,499,43,299
2549,n02088466_7244,500,375,3,bloodhound,6,427,22,295
2550,n02088466_7269,500,375,3,bloodhound,199,376,77,374
2551,n02088466_7344,493,500,3,bloodhound,238,457,51,345
2552,n02088466_7409,500,375,3,bloodhound,1,492,78,359
2553,n02088466_7417,500,375,3,bloodhound,36,484,0,368
2554,n02088466_7429,294,320,3,bloodhound,35,198,17,308
2555,n02088466_7434,500,357,3,bloodhound,116,272,93,356
2556,n02088466_7462,500,375,3,bloodhound,125,401,27,373
2557,n02088466_7486,500,375,3,bloodhound,81,438,31,373
2558,n02088466_7502,500,408,3,bloodhound,0,464,26,377
2559,n02088466_7604,500,374,3,bloodhound,75,159,84,219
2560,n02088466_7606,500,375,3,bloodhound,240,322,103,275
2561,n02088466_7607,500,348,3,bloodhound,135,413,5,345
2562,n02088466_7609,500,375,3,bloodhound,259,329,142,202
2563,n02088466_7670,500,375,3,bloodhound,61,497,0,301
2564,n02088466_7703,500,375,3,bloodhound,54,499,24,374
2565,n02088466_7710,500,375,3,bloodhound,165,410,55,373
2566,n02088466_7731,500,375,3,bloodhound,243,496,93,343
2567,n02088466_7800,375,500,3,bloodhound,102,336,267,493
2568,n02088466_7801,306,255,3,bloodhound,0,303,3,254
2569,n02088466_7803,500,400,3,bloodhound,90,490,39,399
2570,n02088466_7868,500,375,3,bloodhound,0,328,15,372
2571,n02088466_7962,500,375,3,bloodhound,127,423,85,321
2572,n02088466_7963,500,333,3,bloodhound,62,321,71,331
2573,n02088466_7973,356,500,3,bloodhound,37,310,25,495
2574,n02088466_8015,500,333,3,bloodhound,0,375,0,331
2575,n02088466_8032,500,375,3,bloodhound,176,493,138,373
2576,n02088466_8039,375,500,3,bloodhound,78,285,163,498
2577,n02088466_8064,500,375,3,bloodhound,28,246,44,372
2578,n02088466_8064,500,375,3,bloodhound,260,426,98,374
2579,n02088466_8078,500,375,3,bloodhound,179,323,53,374
2580,n02088466_8105,500,375,3,bloodhound,111,343,61,369
2581,n02088466_8144,375,500,3,bloodhound,82,275,72,488
2582,n02088466_8156,500,375,3,bloodhound,1,498,13,371
2583,n02088466_8162,500,375,3,bloodhound,0,371,26,373
2584,n02088466_8184,500,375,3,bloodhound,67,450,54,373
2585,n02088466_8201,255,217,3,bloodhound,33,247,9,215
2586,n02088466_8233,375,500,3,bloodhound,18,232,158,498
2587,n02088466_8289,375,500,3,bloodhound,60,301,43,457
2588,n02088466_8320,500,375,3,bloodhound,181,314,86,348
2589,n02088466_8335,500,333,3,bloodhound,59,267,10,248
2590,n02088466_8422,320,240,3,bloodhound,15,318,52,238
2591,n02088466_8515,375,500,3,bloodhound,0,328,62,498
2592,n02088466_8518,500,375,3,bloodhound,43,442,23,374
2593,n02088466_8575,500,432,3,bloodhound,48,471,28,420
2594,n02088466_8605,500,375,3,bloodhound,140,448,118,289
2595,n02088466_8645,500,451,3,bloodhound,100,468,171,425
2596,n02088466_8664,500,375,3,bloodhound,21,369,42,284
2597,n02088466_8754,500,375,3,bloodhound,112,499,40,374
2598,n02088466_8772,500,332,3,bloodhound,166,438,48,331
2599,n02088466_8775,350,450,3,bloodhound,43,288,169,448
2600,n02088466_8801,329,500,3,bloodhound,120,222,197,358
2601,n02088466_8801,329,500,3,bloodhound,61,133,275,415
2602,n02088466_8807,316,500,3,bloodhound,36,265,17,467
2603,n02088466_8812,500,333,3,bloodhound,124,419,53,332
2604,n02088466_8813,500,375,3,bloodhound,2,492,49,373
2605,n02088466_8820,492,500,3,bloodhound,221,439,47,476
2606,n02088466_8821,500,375,3,bloodhound,149,464,10,191
2607,n02088466_8831,500,333,3,bloodhound,234,284,154,231
2608,n02088466_8904,211,300,3,bloodhound,47,188,61,297
2609,n02088466_8926,375,500,3,bloodhound,108,286,273,498
2610,n02088466_8950,500,400,3,bloodhound,134,452,43,355
2611,n02088466_8969,500,477,3,bloodhound,50,498,82,475
2612,n02088466_8982,340,466,3,bloodhound,89,209,257,442
2613,n02088466_9023,375,500,3,bloodhound,1,266,260,498
2614,n02088466_9029,500,333,3,bloodhound,171,334,62,332
2615,n02088466_9046,471,500,3,bloodhound,72,447,33,498
2616,n02088466_9058,500,333,3,bloodhound,0,386,41,312
2617,n02088466_9069,2592,1944,3,bloodhound,364,1483,87,1880
2618,n02088466_9096,408,500,3,bloodhound,196,390,355,497
2619,n02088466_9110,500,451,3,bloodhound,59,498,0,398
2620,n02088466_9116,500,375,3,bloodhound,101,442,39,374
2621,n02088466_9167,500,375,3,bloodhound,14,271,119,308
2622,n02088466_9167,500,375,3,bloodhound,337,413,151,300
2623,n02088466_9167,500,375,3,bloodhound,68,157,163,333
2624,n02088466_9167,500,375,3,bloodhound,186,352,156,315
2625,n02088466_9191,500,375,3,bloodhound,164,395,113,374
2626,n02088466_9214,278,448,3,bloodhound,59,200,50,400
2627,n02088466_9237,500,379,3,bloodhound,2,350,82,375
2628,n02088466_1671,500,375,3,bloodhound,112,342,9,332
2629,n02088466_1983,500,375,3,bloodhound,168,371,81,277
2630,n02088466_2030,500,333,3,bloodhound,140,341,81,293
2631,n02088466_2332,500,375,3,bloodhound,52,284,6,374
2632,n02088466_2862,375,500,3,bloodhound,37,253,171,483
2633,n02088466_2908,350,329,3,bloodhound,39,344,19,328
2634,n02088466_2934,500,333,3,bloodhound,179,363,21,331
2635,n02088466_2986,225,337,3,bloodhound,51,200,141,308
2636,n02088466_3032,288,324,3,bloodhound,18,287,15,323
2637,n02088466_3096,500,375,3,bloodhound,56,350,44,373
2638,n02088466_3184,500,375,3,bloodhound,36,374,152,326
2639,n02088466_3217,500,375,3,bloodhound,161,365,19,373
2640,n02088466_3333,179,304,3,bloodhound,18,143,60,303
2641,n02088466_3448,179,260,3,bloodhound,18,124,149,259
2642,n02088466_3568,271,320,3,bloodhound,0,260,8,319
2643,n02088466_3634,375,500,3,bloodhound,36,265,32,492
2644,n02088466_4054,500,375,3,bloodhound,22,499,0,374
2645,n02088466_4169,500,375,3,bloodhound,167,360,92,328
2646,n02088466_9245,500,375,3,bloodhound,124,499,63,374
2647,n02088466_9287,500,375,3,bloodhound,120,498,57,374
2648,n02088466_9334,500,333,3,bloodhound,188,351,29,332
2649,n02088466_9356,375,500,3,bloodhound,0,266,260,498
2650,n02088466_9359,220,220,3,bloodhound,19,219,9,219
2651,n02088466_9360,500,375,3,bloodhound,116,416,92,325
2652,n02088466_9383,400,500,3,bloodhound,81,397,122,495
2653,n02088466_9533,500,375,3,bloodhound,90,400,31,373
2654,n02088466_9576,500,333,3,bloodhound,22,427,69,328
2655,n02088466_9579,300,297,3,bloodhound,28,297,9,292
2656,n02088466_9616,500,375,3,bloodhound,26,364,19,373
2657,n02088466_9691,500,375,3,bloodhound,59,498,2,373
2658,n02088466_9695,500,375,3,bloodhound,0,409,35,373
2659,n02088466_9697,400,500,3,bloodhound,0,276,60,496
2660,n02088466_9792,500,333,3,bloodhound,148,326,75,307
2661,n02088466_9877,500,333,3,bloodhound,69,335,78,278
2662,n02088466_9983,332,500,3,bloodhound,83,330,167,481
2663,n02088632_1047,500,319,3,bluetick,20,485,91,304
2664,n02088632_1073,500,375,3,bluetick,276,469,146,333
2665,n02088632_1077,500,333,3,bluetick,165,432,0,332
2666,n02088632_108,266,200,3,bluetick,34,184,66,199
2667,n02088632_109,500,375,3,bluetick,67,310,102,374
2668,n02088632_1108,500,375,3,bluetick,1,490,81,374
2669,n02088632_1118,500,334,3,bluetick,0,465,123,305
2670,n02088632_1126,293,350,3,bluetick,82,214,16,339
2671,n02088632_1145,332,500,3,bluetick,8,304,61,468
2672,n02088632_1173,500,375,3,bluetick,92,211,127,348
2673,n02088632_1176,282,276,3,bluetick,28,247,22,275
2674,n02088632_1209,378,283,3,bluetick,62,346,29,281
2675,n02088632_1219,500,437,3,bluetick,61,411,153,435
2676,n02088632_1236,500,375,3,bluetick,105,383,51,272
2677,n02088632_1274,500,333,3,bluetick,6,381,0,332
2678,n02088632_1277,500,399,3,bluetick,10,331,60,398
2679,n02088632_1312,375,500,3,bluetick,81,283,215,386
2680,n02088632_2055,500,375,3,bluetick,87,481,138,345
2681,n02088632_2060,500,333,3,bluetick,60,498,45,287
2682,n02088632_2099,500,375,3,bluetick,137,327,112,299
2683,n02088632_2145,500,375,3,bluetick,142,417,88,323
2684,n02088632_2149,500,333,3,bluetick,118,499,68,332
2685,n02088632_2155,500,375,3,bluetick,144,287,96,374
2686,n02088632_2162,500,356,3,bluetick,139,396,52,353
2687,n02088632_2165,344,500,3,bluetick,27,342,0,498
2688,n02088632_2169,500,375,3,bluetick,37,413,9,374
2689,n02088632_2174,492,500,3,bluetick,210,383,179,455
2690,n02088632_2207,500,375,3,bluetick,23,374,105,257
2691,n02088632_2209,500,337,3,bluetick,139,326,0,285
2692,n02088632_2239,400,374,3,bluetick,4,391,11,372
2693,n02088632_2253,500,375,3,bluetick,291,499,131,374
2694,n02088632_2298,500,375,3,bluetick,91,464,95,333
2695,n02088632_2321,500,311,3,bluetick,0,381,3,309
2696,n02088632_2364,500,375,3,bluetick,295,499,112,301
2697,n02088632_2965,500,404,3,bluetick,72,498,101,386
2698,n02088632_3001,500,359,3,bluetick,21,248,86,350
2699,n02088632_301,235,188,3,bluetick,3,232,3,187
2700,n02088632_3046,500,375,3,bluetick,0,336,43,355
2701,n02088632_3049,200,243,3,bluetick,4,193,4,242
2702,n02088632_3230,500,375,3,bluetick,36,346,72,374
2703,n02088632_3309,350,246,3,bluetick,7,349,6,242
2704,n02088632_3318,357,500,3,bluetick,47,283,116,433
2705,n02088632_3346,500,375,3,bluetick,0,395,68,374
2706,n02088632_336,500,375,3,bluetick,157,341,80,343
2707,n02088632_3362,350,288,3,bluetick,0,333,21,267
2708,n02088632_3404,203,211,3,bluetick,1,201,3,209
2709,n02088632_3433,500,375,3,bluetick,1,497,48,374
2710,n02088632_3478,394,389,3,bluetick,27,377,23,380
2711,n02088632_349,500,333,3,bluetick,132,444,58,332
